,hh_income,hh_lifeCycle,occupation_type,age,motif_H,motif_HOH,motif_HOOH,motif_HOWH,motif_HOWOH,motif_HWH,motif_HWOH,motif_HWOWH,motif_HWWH,work_block,home_block,third_places_block
2604,7,1,4,72,0,0,0,0,0,0,1,0,0,11,9,23.0
2605,11,4,4,39,0,0,0,0,0,1,0,0,0,11,4,
2606,6,1,4,67,0,0,1,0,0,0,0,0,0,11,12,12.0
2607,9,2,4,35,0,0,0,0,0,1,0,0,0,11,2,
2608,10,2,4,36,0,0,0,0,0,0,0,0,1,11,21,
2609,7,2,4,28,0,0,1,0,0,0,0,0,0,11,22,4.0
2610,9,2,4,33,0,0,0,0,0,1,0,0,0,11,34,
2611,8,8,4,52,0,0,1,0,0,0,0,0,0,11,26,33.0
2612,7,2,4,32,0,0,0,0,0,1,0,0,0,11,27,
2613,11,10,4,78,0,0,1,0,0,0,0,0,0,11,24,34.0
2614,11,4,4,51,0,0,0,0,0,1,0,0,0,11,5,
2615,9,1,4,57,0,0,0,0,0,1,0,0,0,11,20,
2616,8,2,4,30,0,0,0,0,0,0,1,0,0,11,11,23.0
2617,9,8,4,49,0,0,0,0,0,0,1,0,0,11,1,1.0
2618,10,2,4,41,0,0,0,0,0,0,0,1,0,11,24,33.0
2619,5,10,4,26,0,0,0,0,0,1,0,0,0,11,9,
2620,5,1,4,58,0,0,0,0,0,1,0,0,0,11,29,
2621,9,1,4,62,0,0,0,0,0,0,1,0,0,11,6,18.0
2622,11,1,4,48,0,0,0,0,0,0,1,0,0,11,3,22.0
2623,10,2,4,67,0,1,0,0,0,0,0,0,0,11,18,23.0
2624,7,1,4,69,0,0,0,0,0,1,0,0,0,11,27,
2625,10,2,4,69,0,0,0,0,0,0,1,0,0,11,22,18.0
2626,3,2,4,28,0,0,1,0,0,0,0,0,0,11,26,5.0
2627,8,1,4,40,0,0,0,0,0,0,1,0,0,11,22,33.0
2628,2,2,4,55,0,0,1,0,0,0,0,0,0,11,32,15.0
2629,7,1,4,47,0,1,0,0,0,0,0,0,0,11,6,32.0
2630,4,1,4,64,0,0,0,0,1,0,0,0,0,11,19,12.0
2631,5,7,5,16,0,1,0,0,0,0,0,0,0,11,11,29.0
2632,7,6,5,17,0,0,0,1,0,0,0,0,0,11,3,10.0
2633,7,4,5,16,0,1,0,0,0,0,0,0,0,11,31,24.0
2634,9,2,1,46,0,0,0,0,0,1,0,0,0,12,29,
2635,10,8,1,21,0,0,0,0,0,1,0,0,0,12,11,
2636,6,2,1,63,0,1,0,0,0,0,0,0,0,12,4,1.0
2637,7,2,1,28,0,0,0,0,0,0,0,1,0,12,24,17.0
2638,11,2,1,56,0,0,0,1,0,0,0,0,0,12,24,11.0
2639,4,2,1,35,0,1,0,0,0,0,0,0,0,12,5,20.0
2640,6,2,1,63,0,1,0,0,0,0,0,0,0,12,10,18.0
2641,5,3,1,36,0,0,0,0,0,0,1,0,0,12,21,8.0
2642,2,2,1,22,0,0,0,0,0,1,0,0,0,12,34,
2643,11,2,1,30,0,1,0,0,0,0,0,0,0,12,4,15.0
2644,3,5,1,51,0,0,0,0,0,0,1,0,0,12,26,20.0
2645,6,2,1,63,0,1,0,0,0,0,0,0,0,12,27,20.0
2646,3,4,1,29,0,0,0,0,0,1,0,0,0,12,25,
2647,1,2,1,65,0,0,1,0,0,0,0,0,0,12,32,4.0
2648,4,2,1,56,0,0,0,0,0,1,0,0,0,12,6,
2649,3,2,1,42,0,0,0,0,0,0,0,1,0,12,9,15.0
2650,5,4,1,21,0,1,0,0,0,0,0,0,0,12,31,23.0
2651,4,6,1,18,0,0,0,0,0,1,0,0,0,12,24,
2652,5,6,1,35,0,0,0,0,0,0,0,0,1,12,5,
2653,10,2,1,26,0,0,0,0,1,0,0,0,0,12,31,20.0
2654,4,1,1,64,0,1,0,0,0,0,0,0,0,12,6,17.0
2655,7,1,1,40,0,0,0,0,0,1,0,0,0,12,24,
2656,2,4,1,43,0,0,0,0,0,1,0,0,0,12,3,
2657,5,6,1,42,0,0,0,0,0,0,1,0,0,12,2,24.0
2658,5,1,1,58,0,0,0,0,0,0,1,0,0,12,9,21.0
2659,6,2,1,58,0,0,0,0,0,0,1,0,0,12,3,14.0
2660,1,7,1,52,0,0,0,0,0,1,0,0,0,12,1,
2661,5,1,1,62,0,0,0,0,0,0,1,0,0,12,24,18.0
2662,7,4,1,61,1,0,0,0,0,0,0,0,0,12,5,
2663,4,4,1,43,0,0,0,0,0,1,0,0,0,12,31,
2664,4,2,1,39,0,0,0,0,0,1,0,0,0,12,5,
2665,6,1,1,56,0,1,0,0,0,0,0,0,0,12,20,17.0
2666,8,1,1,43,0,0,0,1,0,0,0,0,0,12,6,13.0
2667,5,6,1,42,0,0,0,0,0,0,1,0,0,12,18,29.0
2668,8,1,1,43,0,0,0,1,0,0,0,0,0,12,23,20.0
2669,3,2,1,27,0,1,0,0,0,0,0,0,0,12,4,1.0
2670,5,8,1,56,0,0,0,0,0,0,1,0,0,12,5,14.0
2671,11,2,1,41,0,0,0,0,0,1,0,0,0,12,24,
2672,6,2,1,27,0,0,0,0,0,1,0,0,0,12,18,
2673,4,1,1,29,0,0,1,0,0,0,0,0,0,12,24,7.0
2674,3,2,1,42,0,0,0,0,0,0,0,1,0,12,28,5.0
2675,11,10,1,21,0,1,0,0,0,0,0,0,0,12,20,12.0
2676,8,2,1,64,0,0,0,0,0,1,0,0,0,12,6,
2677,1,7,1,58,0,0,0,0,0,1,0,0,0,12,6,
2678,6,1,1,38,0,0,0,0,0,0,1,0,0,12,24,11.0
2679,2,6,1,40,0,0,0,0,0,1,0,0,0,12,24,
2680,3,2,1,22,0,0,0,0,1,0,0,0,0,12,18,33.0
2681,2,2,1,25,0,0,0,0,0,1,0,0,0,12,9,
2682,7,7,1,38,0,0,0,0,0,1,0,0,0,12,6,
2683,3,8,1,20,0,0,0,0,0,0,0,1,0,12,2,6.0
2684,10,2,1,28,0,0,0,0,0,0,1,0,0,12,28,4.0
2685,5,1,1,66,0,1,0,0,0,0,0,0,0,12,26,15.0
2686,8,8,1,48,0,0,1,0,0,0,0,0,0,12,31,32.0
2687,2,5,1,44,0,0,0,0,0,0,0,0,1,12,3,
2688,6,2,1,27,0,0,0,0,0,0,0,1,0,12,21,33.0
2689,4,6,1,38,0,0,0,0,0,1,0,0,0,12,28,
2690,3,1,1,52,0,0,0,0,0,0,1,0,0,12,28,11.0
2691,2,5,1,44,0,0,0,0,0,0,0,0,1,12,6,
2692,1,7,1,58,0,0,0,0,0,1,0,0,0,12,14,
2693,3,1,1,61,0,0,0,1,0,0,0,0,0,12,18,24.0
2694,3,1,1,70,0,0,1,0,0,0,0,0,0,12,2,25.0
2695,3,6,1,35,0,0,0,0,1,0,0,0,0,12,26,20.0
2696,11,10,1,21,0,1,0,0,0,0,0,0,0,12,2,25.0
2697,5,1,1,58,0,0,0,0,0,0,1,0,0,12,9,33.0
2698,3,2,1,42,0,0,0,0,0,0,0,1,0,12,24,18.0
2699,7,7,1,18,0,0,0,0,0,0,0,0,1,12,5,
2700,6,10,1,57,0,0,0,0,0,0,0,0,1,12,11,
2701,6,1,1,69,0,0,1,0,0,0,0,0,0,12,24,9.0
2702,7,10,1,45,0,0,1,0,0,0,0,0,0,12,19,31.0
2703,3,3,1,36,0,0,0,0,0,0,1,0,0,12,24,1.0
2704,8,6,1,38,0,0,1,0,0,0,0,0,0,12,23,14.0
2705,1,7,1,58,0,0,0,0,0,1,0,0,0,12,9,
2706,1,4,1,36,0,0,1,0,0,0,0,0,0,12,26,7.0
2707,3,2,1,42,0,0,0,0,0,0,0,1,0,12,32,34.0
2708,7,1,2,56,0,0,0,0,0,0,0,1,0,12,24,20.0
2709,7,2,2,62,0,0,0,0,0,1,0,0,0,12,6,
2710,7,1,2,67,0,0,0,0,0,1,0,0,0,12,21,
2711,7,1,2,56,0,0,0,0,0,0,0,1,0,12,4,11.0
2712,5,1,2,51,0,0,0,0,0,0,1,0,0,12,15,2.0
2713,8,1,2,50,0,0,0,0,1,0,0,0,0,12,5,17.0
2714,7,8,2,50,0,0,0,0,0,1,0,0,0,12,11,
2715,9,2,2,59,0,0,0,0,0,1,0,0,0,12,5,
2716,5,7,2,47,0,0,0,1,0,0,0,0,0,12,9,7.0
2717,7,10,2,38,0,0,0,0,1,0,0,0,0,12,9,21.0
2718,6,2,2,30,0,0,0,0,0,0,0,1,0,12,11,9.0
2719,8,2,2,27,0,0,0,0,0,0,0,1,0,12,2,23.0
2720,6,1,2,92,0,0,0,0,0,0,1,0,0,12,9,32.0
2721,8,8,2,43,0,0,0,0,0,0,1,0,0,12,25,32.0
2722,10,10,2,57,0,0,1,0,0,0,0,0,0,12,18,7.0
2723,6,1,2,60,0,0,0,1,0,0,0,0,0,12,9,22.0
2724,5,1,2,57,0,0,0,0,0,0,1,0,0,12,31,19.0
2725,4,6,2,21,0,0,0,0,0,1,0,0,0,12,25,
2726,7,1,2,61,0,0,0,0,0,0,1,0,0,12,9,19.0
2727,5,5,2,56,0,1,0,0,0,0,0,0,0,12,23,15.0
2728,9,2,2,59,0,0,0,0,0,1,0,0,0,12,19,
2729,7,8,2,50,0,0,0,0,0,1,0,0,0,12,28,
2730,2,6,2,22,0,0,0,0,0,1,0,0,0,12,14,
2731,8,8,2,45,0,0,0,0,0,1,0,0,0,12,31,
2732,7,1,2,65,0,0,0,0,0,0,1,0,0,12,14,7.0
2733,8,8,2,43,0,0,0,0,0,0,1,0,0,12,31,18.0
2734,6,1,2,69,0,0,1,0,0,0,0,0,0,12,3,33.0
2735,4,10,2,50,0,0,0,0,0,1,0,0,0,12,24,
2736,7,1,2,61,0,0,0,0,0,0,1,0,0,12,5,7.0
2737,8,8,2,45,0,0,0,0,0,0,1,0,0,12,23,20.0
2738,11,4,3,39,0,0,0,0,0,1,0,0,0,12,26,
2739,5,8,3,55,0,0,0,0,0,1,0,0,0,12,20,
2740,8,8,3,22,0,0,0,0,0,1,0,0,0,12,3,
2741,1,1,3,25,0,0,0,1,0,0,0,0,0,12,8,28.0
2742,6,2,3,23,0,0,0,0,0,1,0,0,0,12,14,
2743,5,1,3,51,0,0,0,0,0,0,1,0,0,12,10,14.0
2744,1,1,3,25,0,0,0,1,0,0,0,0,0,12,27,30.0
2745,8,6,3,40,0,0,0,0,0,0,0,0,1,12,28,
2746,6,1,3,49,0,0,0,0,0,1,0,0,0,12,19,
2747,3,6,3,43,0,0,0,0,0,1,0,0,0,12,20,
2748,6,4,3,43,0,0,0,0,1,0,0,0,0,12,9,18.0
2749,5,10,3,59,0,0,0,1,0,0,0,0,0,12,5,14.0
2750,3,1,3,67,0,0,0,0,0,0,0,0,1,12,12,
2751,6,2,3,23,0,0,0,0,0,1,0,0,0,12,12,
2752,2,10,3,58,0,0,0,0,0,0,1,0,0,12,27,33.0
2753,4,8,3,59,0,0,0,0,0,1,0,0,0,12,5,
2754,3,6,3,43,0,0,0,0,0,1,0,0,0,12,18,
2755,8,8,3,22,0,0,0,0,0,1,0,0,0,12,22,
2756,8,8,3,51,0,0,0,0,0,0,0,0,1,12,28,
2757,8,2,3,55,0,0,0,0,0,1,0,0,0,12,3,
2758,6,10,3,65,0,0,0,0,0,0,1,0,0,12,21,25.0
2759,6,6,3,44,0,0,0,0,1,0,0,0,0,12,6,23.0
2760,9,10,3,67,0,0,0,0,0,0,1,0,0,12,25,17.0
2761,7,2,3,34,0,0,0,0,0,1,0,0,0,12,23,
2762,5,1,3,51,0,0,0,0,0,0,1,0,0,12,9,15.0
2763,8,6,3,51,0,0,0,0,1,0,0,0,0,12,28,23.0
2764,5,6,3,60,0,0,0,0,0,1,0,0,0,12,23,
2765,9,4,3,42,0,0,0,0,0,0,1,0,0,12,3,4.0
2766,11,2,3,33,0,0,0,0,0,0,1,0,0,12,6,22.0
2767,7,2,3,70,0,0,0,0,0,1,0,0,0,12,12,
2768,10,2,3,57,0,0,0,0,0,0,1,0,0,12,33,33.0
2769,6,6,3,39,0,0,0,0,0,0,1,0,0,12,23,14.0
2770,6,2,3,58,0,0,0,0,0,1,0,0,0,12,12,
2771,11,2,3,53,0,0,0,0,0,1,0,0,0,12,26,
2772,6,2,3,63,0,0,0,0,0,1,0,0,0,12,10,
2773,10,10,3,56,0,0,0,0,0,0,0,0,1,12,20,
2774,6,2,3,58,0,0,0,0,0,1,0,0,0,12,20,
2775,8,6,3,51,0,0,0,0,1,0,0,0,0,12,9,11.0
2776,3,6,3,43,0,0,0,0,0,1,0,0,0,12,25,
2777,8,10,3,32,0,0,0,0,0,1,0,0,0,12,24,
2778,10,2,3,50,0,0,0,0,0,1,0,0,0,12,10,
2779,6,1,3,49,0,0,0,0,0,0,0,0,1,12,14,
2780,6,8,3,69,0,1,0,0,0,0,0,0,0,12,24,18.0
2781,5,6,3,60,0,0,0,0,0,1,0,0,0,12,28,
2782,3,2,3,48,0,0,0,0,0,0,1,0,0,12,29,19.0
2783,6,6,3,57,0,0,0,0,0,1,0,0,0,12,25,
2784,8,1,4,40,0,0,0,0,0,0,1,0,0,12,9,25.0
2785,6,2,4,57,0,0,0,0,0,1,0,0,0,12,5,
2786,1,5,5,17,0,0,0,0,0,1,0,0,0,12,12,
2787,1,6,5,17,0,0,0,0,0,0,1,0,0,12,15,9.0
2788,5,6,5,17,0,0,0,0,0,0,1,0,0,12,23,24.0
2789,5,6,5,17,0,0,0,0,0,0,1,0,0,12,23,34.0
2790,8,8,5,16,0,0,0,0,0,0,1,0,0,12,20,18.0
2791,5,6,5,17,0,0,0,0,0,1,0,0,0,12,8,
2792,10,8,5,17,0,0,0,0,0,1,0,0,0,12,2,
2793,4,8,5,17,0,0,0,0,0,1,0,0,0,12,28,
2794,9,6,5,17,0,0,0,0,0,0,1,0,0,12,33,18.0
2795,1,5,5,17,0,0,0,0,0,1,0,0,0,12,20,
2796,8,8,5,17,0,0,0,0,0,1,0,0,0,12,27,
2797,5,7,5,16,0,1,0,0,0,0,0,0,0,12,29,25.0
2798,9,6,5,17,0,0,0,0,0,0,1,0,0,12,12,20.0
2799,8,8,5,17,0,0,1,0,0,0,0,0,0,12,5,13.0
2800,4,8,5,17,0,0,0,0,0,1,0,0,0,12,22,
2801,7,4,5,17,0,0,0,0,0,1,0,0,0,12,12,
2802,3,6,5,16,0,0,0,0,0,1,0,0,0,12,6,
2803,1,6,5,17,0,0,0,0,0,0,1,0,0,12,23,31.0
2804,1,7,5,17,0,0,0,0,0,0,0,1,0,12,15,9.0
2805,7,4,5,16,0,1,0,0,0,0,0,0,0,12,3,26.0
2806,7,6,5,16,0,0,0,0,0,0,1,0,0,12,2,1.0
2807,8,8,5,17,0,0,0,0,0,1,0,0,0,12,22,
2808,7,8,5,16,0,0,0,0,0,1,0,0,0,12,12,
2809,8,8,5,16,0,0,0,0,0,0,1,0,0,12,24,15.0
2810,7,8,5,16,0,0,0,0,0,1,0,0,0,12,29,
2811,5,7,5,16,0,1,0,0,0,0,0,0,0,12,3,34.0
2812,9,6,5,17,0,0,0,0,0,0,1,0,0,12,10,29.0
2813,6,8,5,16,0,1,0,0,0,0,0,0,0,12,27,5.0
2814,5,6,5,17,0,0,0,0,0,0,1,0,0,12,4,23.0
2815,6,8,5,16,0,0,0,0,1,0,0,0,0,12,34,17.0
2816,7,4,5,17,0,0,0,0,0,1,0,0,0,12,3,
2817,5,7,5,16,0,1,0,0,0,0,0,0,0,12,33,31.0
2818,1,7,5,17,0,0,0,0,0,0,0,1,0,12,28,17.0
2819,7,4,5,16,0,0,0,0,0,0,1,0,0,12,34,1.0
2820,7,6,5,16,0,0,0,0,0,0,1,0,0,12,2,5.0
2821,3,6,5,16,0,0,0,0,0,1,0,0,0,12,6,
2822,1,7,5,17,0,0,0,0,0,0,0,1,0,12,25,5.0
2823,7,8,5,16,0,0,0,0,0,1,0,0,0,12,21,
2824,6,8,5,16,0,1,0,0,0,0,0,0,0,12,10,30.0
2825,6,8,5,16,0,1,0,0,0,0,0,0,0,12,33,18.0
2826,8,8,5,17,0,0,1,0,0,0,0,0,0,12,24,34.0
2827,7,4,5,16,0,0,0,0,0,0,1,0,0,12,22,29.0
2828,8,6,5,16,0,0,1,0,0,0,0,0,0,12,5,25.0
2829,5,6,5,17,0,0,0,0,0,1,0,0,0,12,6,
2830,7,8,5,16,0,0,0,0,0,1,0,0,0,12,2,
2831,9,6,5,17,0,0,0,0,0,0,1,0,0,12,24,18.0
2832,3,2,1,42,0,0,0,0,0,0,0,1,0,13,8,19.0
2833,10,4,1,51,0,1,0,0,0,0,0,0,0,13,22,11.0
2834,1,5,1,50,0,0,0,0,1,0,0,0,0,13,24,17.0
2835,5,6,1,42,0,0,0,0,0,0,1,0,0,13,19,32.0
2836,7,2,1,28,0,0,0,0,0,0,0,1,0,13,12,14.0
2837,8,2,1,71,1,0,0,0,0,0,0,0,0,13,20,
2838,7,4,1,33,0,0,0,0,0,0,1,0,0,13,26,7.0
2839,3,2,1,62,0,0,0,0,1,0,0,0,0,13,10,4.0
2840,5,2,1,67,0,0,0,0,0,0,0,0,1,13,11,
2841,7,7,1,21,0,0,0,0,0,1,0,0,0,13,8,
2842,4,6,1,50,0,0,0,0,0,1,0,0,0,13,3,
2843,5,4,1,21,0,1,0,0,0,0,0,0,0,13,20,21.0
2844,3,1,1,56,0,0,0,1,0,0,0,0,0,13,21,28.0
2845,6,10,1,62,0,1,0,0,0,0,0,0,0,13,21,13.0
2846,4,1,1,45,0,0,0,1,0,0,0,0,0,13,8,9.0
2847,7,2,1,30,0,0,0,0,0,0,1,0,0,13,4,22.0
2848,7,6,1,44,0,1,0,0,0,0,0,0,0,13,21,2.0
2849,5,3,1,36,0,0,0,0,0,0,1,0,0,13,5,15.0
2850,4,6,1,58,0,0,1,0,0,0,0,0,0,13,25,7.0
2851,9,4,1,44,0,0,0,1,0,0,0,0,0,13,21,17.0
2852,4,8,1,24,0,0,0,0,0,1,0,0,0,13,3,
2853,10,2,1,29,0,0,0,0,0,0,0,0,1,13,33,
2854,5,6,1,42,0,0,0,0,0,0,1,0,0,13,22,18.0
2855,5,2,1,66,0,0,1,0,0,0,0,0,0,13,3,25.0
2856,11,2,1,32,0,1,0,0,0,0,0,0,0,13,31,32.0
2857,6,10,1,57,0,0,1,0,0,0,0,0,0,13,27,14.0
2858,8,2,1,59,0,0,0,0,0,0,0,0,1,13,27,
2859,8,2,1,63,0,1,0,0,0,0,0,0,0,13,14,20.0
2860,6,1,1,54,0,0,0,0,0,0,1,0,0,13,22,20.0
2861,11,2,1,23,0,0,1,0,0,0,0,0,0,13,3,17.0
2862,8,8,1,48,0,0,1,0,0,0,0,0,0,13,31,12.0
2863,6,10,1,62,0,1,0,0,0,0,0,0,0,13,20,28.0
2864,7,6,1,44,0,1,0,0,0,0,0,0,0,13,29,31.0
2865,6,10,1,41,0,0,0,0,0,1,0,0,0,13,15,
2866,11,2,1,87,0,1,0,0,0,0,0,0,0,13,2,13.0
2867,4,4,1,45,0,1,0,0,0,0,0,0,0,13,14,5.0
2868,7,7,1,21,0,0,0,0,0,1,0,0,0,13,34,
2869,10,2,1,31,0,0,0,0,0,0,1,0,0,13,20,18.0
2870,3,2,1,26,0,1,0,0,0,0,0,0,0,13,23,9.0
2871,8,2,1,22,0,0,0,0,0,1,0,0,0,13,26,
2872,9,2,1,37,0,0,0,0,0,0,1,0,0,13,5,18.0
2873,8,1,1,59,0,0,0,0,0,0,0,1,0,13,20,15.0
2874,7,1,2,67,0,0,0,0,0,1,0,0,0,13,25,
2875,7,1,2,40,0,0,0,0,0,0,0,1,0,13,27,17.0
2876,6,2,2,59,0,0,0,0,0,1,0,0,0,13,3,
2877,7,1,2,61,0,0,0,0,0,0,1,0,0,13,31,5.0
2878,7,10,2,38,0,0,0,0,1,0,0,0,0,13,12,1.0
2879,6,3,2,37,0,1,0,0,0,0,0,0,0,13,24,21.0
2880,5,7,2,57,0,0,0,0,0,0,1,0,0,13,10,31.0
2881,4,1,2,65,0,0,0,0,0,0,1,0,0,13,10,21.0
2882,10,2,2,38,0,0,0,0,0,0,1,0,0,13,4,20.0
2883,1,7,2,20,0,0,0,0,1,0,0,0,0,13,24,14.0
2884,5,7,2,40,0,0,0,0,0,0,1,0,0,13,14,34.0
2885,7,2,2,24,0,0,0,0,0,1,0,0,0,13,6,
2886,5,2,2,43,0,0,0,0,0,0,1,0,0,13,20,31.0
2887,6,1,2,69,0,0,1,0,0,0,0,0,0,13,12,13.0
2888,11,6,2,43,0,1,0,0,0,0,0,0,0,13,26,17.0
2889,5,10,2,33,0,0,0,0,0,0,1,0,0,13,27,17.0
2890,6,2,2,33,0,0,0,1,0,0,0,0,0,13,6,4.0
2891,10,10,2,57,0,0,1,0,0,0,0,0,0,13,3,19.0
2892,5,10,2,68,0,1,0,0,0,0,0,0,0,13,23,20.0
2893,4,10,2,50,0,0,0,0,0,1,0,0,0,13,25,
2894,7,10,2,38,0,0,0,0,1,0,0,0,0,13,34,23.0
2895,8,8,2,45,0,0,0,0,0,0,1,0,0,13,8,21.0
2896,8,8,2,43,0,0,0,0,0,0,1,0,0,13,26,18.0
2897,11,2,2,55,0,0,0,0,0,0,1,0,0,13,4,9.0
2898,9,2,2,59,0,0,0,0,0,1,0,0,0,13,25,
2899,8,8,2,45,0,0,0,0,0,0,1,0,0,13,33,19.0
2900,4,10,2,50,0,0,0,0,0,1,0,0,0,13,21,
2901,5,10,2,68,0,1,0,0,0,0,0,0,0,13,5,14.0
2902,6,1,2,60,0,0,0,1,0,0,0,0,0,13,6,33.0
2903,11,2,2,55,0,0,0,0,0,0,1,0,0,13,6,26.0
2904,9,8,2,47,0,0,0,0,0,0,1,0,0,13,4,29.0
2905,9,8,2,22,0,0,0,0,0,1,0,0,0,13,4,
2906,6,1,2,60,0,0,0,0,0,1,0,0,0,13,34,
2907,11,6,2,43,0,1,0,0,0,0,0,0,0,13,21,20.0
2908,10,6,2,49,0,0,0,1,0,0,0,0,0,13,25,15.0
2909,11,2,3,59,0,0,0,0,0,1,0,0,0,13,29,
2910,3,10,3,38,0,0,0,0,0,0,1,0,0,13,23,23.0
2911,4,6,3,41,0,0,0,0,0,1,0,0,0,13,29,
2912,6,2,3,63,0,0,0,0,0,1,0,0,0,13,4,
2913,8,2,3,59,0,0,0,0,0,1,0,0,0,13,12,
2914,5,8,3,55,0,0,0,0,0,1,0,0,0,13,25,
2915,10,2,3,50,0,0,0,0,0,1,0,0,0,13,18,
2916,1,1,3,25,0,0,0,1,0,0,0,0,0,13,28,23.0
2917,9,4,3,39,0,0,0,0,0,0,1,0,0,13,20,18.0
2918,6,1,3,49,0,0,0,0,0,1,0,0,0,13,5,
2919,8,8,3,22,0,0,0,0,0,1,0,0,0,13,3,
2920,2,3,3,44,0,0,0,0,1,0,0,0,0,13,19,25.0
2921,6,4,3,40,0,0,0,1,0,0,0,0,0,13,20,5.0
2922,11,2,3,38,0,0,0,1,0,0,0,0,0,13,20,21.0
2923,5,10,3,36,0,0,1,0,0,0,0,0,0,13,20,11.0
2924,9,4,3,42,0,0,0,0,0,0,1,0,0,13,1,2.0
2925,9,4,3,42,0,0,0,0,0,0,1,0,0,13,24,25.0
2926,2,10,3,58,0,0,0,0,0,0,1,0,0,13,9,19.0
2927,7,2,3,70,0,0,0,0,0,1,0,0,0,13,2,
2928,6,2,3,63,0,0,0,0,0,1,0,0,0,13,5,
2929,6,4,3,40,0,0,0,1,0,0,0,0,0,13,26,11.0
2930,6,1,3,46,0,1,0,0,0,0,0,0,0,13,4,14.0
2931,10,2,3,22,0,0,0,0,0,0,0,0,1,13,34,
2932,6,6,3,39,0,0,0,0,0,0,1,0,0,13,2,30.0
2933,11,2,3,53,0,0,0,0,0,1,0,0,0,13,31,
2934,8,2,3,59,0,0,0,0,0,1,0,0,0,13,27,
2935,1,1,3,25,0,0,0,1,0,0,0,0,0,13,15,33.0
2936,6,1,3,46,0,1,0,0,0,0,0,0,0,13,4,1.0
2937,10,2,3,22,0,0,0,0,0,0,0,0,1,13,4,
2938,6,6,3,55,0,0,0,0,0,0,1,0,0,13,20,15.0
2939,7,4,3,50,0,0,0,0,0,1,0,0,0,13,3,
2940,8,8,3,27,0,0,1,0,0,0,0,0,0,13,6,24.0
2941,6,6,3,57,0,0,0,0,0,1,0,0,0,13,26,
2942,8,2,3,22,0,0,0,0,0,1,0,0,0,13,1,
2943,8,1,3,71,0,0,0,1,0,0,0,0,0,13,25,18.0
2944,6,4,3,40,0,0,0,1,0,0,0,0,0,13,28,2.0
2945,7,2,3,70,0,0,0,0,0,1,0,0,0,13,4,
2946,5,10,3,36,0,0,1,0,0,0,0,0,0,13,26,23.0
2947,8,2,3,55,0,0,0,0,0,1,0,0,0,13,18,
2948,10,2,3,57,0,0,0,0,0,0,1,0,0,13,26,1.0
2949,9,10,3,67,0,0,0,0,0,0,1,0,0,13,20,30.0
2950,7,2,3,34,0,0,0,0,0,1,0,0,0,13,27,
2951,11,2,3,33,0,0,0,0,0,0,1,0,0,13,9,20.0
2952,9,2,3,28,0,0,0,0,0,0,1,0,0,13,11,2.0
2953,7,4,3,41,0,1,0,0,0,0,0,0,0,13,24,30.0
2954,6,1,3,49,0,0,0,0,0,0,0,0,1,13,34,
2955,8,2,3,26,0,0,0,0,0,1,0,0,0,13,4,
2956,7,4,3,50,0,0,0,0,0,1,0,0,0,13,29,
2957,6,2,3,23,0,0,0,0,0,1,0,0,0,13,22,
2958,2,10,3,58,0,0,0,0,0,0,1,0,0,13,9,15.0
2959,5,6,3,58,0,0,0,1,0,0,0,0,0,13,23,21.0
2960,6,4,3,40,0,0,0,1,0,0,0,0,0,13,21,20.0
2961,11,4,3,39,0,0,0,0,0,1,0,0,0,13,5,
2962,5,10,3,36,0,0,1,0,0,0,0,0,0,13,8,12.0
2963,4,2,3,62,0,0,1,0,0,0,0,0,0,13,25,13.0
2964,7,2,3,34,0,0,0,0,0,1,0,0,0,13,1,
2965,8,2,3,55,0,0,0,0,0,1,0,0,0,13,32,
2966,5,1,3,51,0,0,0,0,0,0,1,0,0,13,4,2.0
2967,6,4,3,43,0,0,0,0,1,0,0,0,0,13,24,11.0
2968,8,6,3,51,0,0,0,0,1,0,0,0,0,13,11,8.0
2969,9,8,3,60,0,1,0,0,0,0,0,0,0,13,3,29.0
2970,6,2,3,51,0,1,0,0,0,0,0,0,0,13,25,4.0
2971,3,2,3,48,0,0,0,0,0,0,1,0,0,13,20,18.0
2972,7,5,4,42,0,1,0,0,0,0,0,0,0,13,15,28.0
2973,7,1,4,55,0,0,0,0,0,0,1,0,0,13,20,31.0
2974,8,2,4,59,0,0,0,0,0,1,0,0,0,13,21,
2975,9,10,4,55,0,0,0,0,0,1,0,0,0,13,4,
2976,8,2,4,38,0,0,0,0,0,0,1,0,0,13,15,22.0
2977,7,1,4,41,0,0,0,0,1,0,0,0,0,13,26,21.0
2978,6,2,4,26,0,0,0,1,0,0,0,0,0,13,6,18.0
2979,11,8,4,65,0,0,1,0,0,0,0,0,0,13,9,17.0
2980,6,10,4,56,0,1,0,0,0,0,0,0,0,13,20,33.0
2981,9,2,4,66,0,0,1,0,0,0,0,0,0,13,21,28.0
2982,7,1,4,51,0,0,0,0,0,0,1,0,0,13,11,21.0
2983,6,10,4,73,0,0,0,0,0,1,0,0,0,13,12,
2984,9,2,4,31,0,0,0,0,0,1,0,0,0,13,11,
2985,7,2,4,31,0,0,0,0,0,0,1,0,0,13,26,28.0
2986,10,1,4,29,0,0,0,1,0,0,0,0,0,13,20,17.0
2987,7,2,4,35,0,0,1,0,0,0,0,0,0,13,33,9.0
2988,11,2,4,29,0,0,0,0,0,1,0,0,0,13,29,
2989,3,1,4,52,0,0,0,0,0,0,0,1,0,13,31,14.0
2990,8,2,4,38,0,0,0,0,0,0,1,0,0,13,26,2.0
